,Value
1092,0.9000000000000002
1093,0.9200000000000003
1094,0.63
1095,0.64
1096,0.61
1097,0.62
1098,0.64
1099,0.65
1100,0.63
1101,0.62
1102,0.62
1103,0.62
1104,0.62
1105,0.62
1106,0.62
1107,0.63
1108,0.63
1109,0.63
1110,0.63
1111,0.63
1112,0.63
1113,0.63
1114,0.63
1115,0.61
1116,0.62
1117,0.62
1118,0.61
1119,0.9000000000000002
1120,0.9100000000000003
1121,0.8400000000000002
1122,0.8200000000000002
1123,0.8200000000000002
1124,0.8200000000000002
1125,0.8200000000000002
1126,0.8200000000000002
1127,0.8200000000000002
1128,0.7200000000000001
1129,0.8400000000000002
1130,0.8400000000000002
1131,0.8500000000000002
1132,0.8400000000000002
1133,0.8400000000000002
1134,0.8400000000000002
1135,0.8500000000000002
1136,0.8400000000000002
1137,0.8700000000000002
1138,0.9600000000000003
1139,1.0
1140,0.9200000000000003
1141,0.9700000000000003
1142,0.9100000000000003
1143,0.8700000000000002
1144,0.8900000000000002
1145,0.9000000000000002
1146,0.9000000000000002
1147,0.8400000000000002
1148,0.68
1149,0.9100000000000003
1150,0.8200000000000002
1151,0.7700000000000001
1152,0.8000000000000002
1153,0.8100000000000002
1154,0.8200000000000002
1155,0.8300000000000002
1156,0.8300000000000002
1157,0.8400000000000002
1158,0.8200000000000002
1159,0.8800000000000002
1160,0.8700000000000002
1161,0.8800000000000002
1162,0.8600000000000002
1163,0.8400000000000002
1164,0.8600000000000002
1165,0.8700000000000002
1166,0.8200000000000002
1167,0.9000000000000002
1168,0.8500000000000002
1169,0.8500000000000002
1170,0.8600000000000002
1171,0.8500000000000002
1172,0.8500000000000002
1173,0.8500000000000002
1174,0.8500000000000002
1175,0.8500000000000002
1176,0.8400000000000002
1177,0.8100000000000002
1178,0.8200000000000002
1179,0.8200000000000002
1180,0.8000000000000002
1181,0.8000000000000002
1182,0.7600000000000001
1183,0.7700000000000001
1184,0.7700000000000001
1185,0.7000000000000001
1186,0.7200000000000001
1187,0.7200000000000001
1188,0.7000000000000001
1189,0.68
1190,0.68
1191,0.7100000000000001
1192,0.7200000000000001
1193,0.7400000000000001
1194,0.7600000000000001
1195,0.7600000000000001
1196,0.7500000000000001
1197,0.7500000000000001
1198,0.7600000000000001
1199,0.7700000000000001
1200,0.7500000000000001
1201,0.7600000000000001
1202,0.7600000000000001
1203,0.7600000000000001
1204,0.7600000000000001
1205,0.7600000000000001
1206,0.7700000000000001
1207,0.7700000000000001
1208,0.7800000000000001
1209,0.7800000000000001
1210,0.7800000000000001
1211,0.7800000000000001
1212,0.7900000000000001
1213,0.7900000000000001
1214,0.7800000000000001
1215,0.7900000000000001
1216,0.7900000000000001
1217,0.7800000000000001
1218,0.7800000000000001
1219,0.7900000000000001
1220,0.7900000000000001
1221,0.7900000000000001
1222,0.7900000000000001
1223,0.8000000000000002
1224,0.8000000000000002
1225,0.8000000000000002
1226,0.7900000000000001
1227,0.7900000000000001
1228,0.7900000000000001
1229,0.7900000000000001
1230,0.8000000000000002
1231,0.8100000000000002
1232,0.8100000000000002
1233,0.8100000000000002
1234,0.8100000000000002
1235,0.8100000000000002
1236,0.8200000000000002
1237,0.8200000000000002
1238,0.8200000000000002
1239,0.8300000000000002
1240,0.8400000000000002
1241,0.8400000000000002
1242,0.8100000000000002
1243,0.8200000000000002
1244,0.8100000000000002
1245,0.8100000000000002
1246,0.8200000000000002
1247,0.8100000000000002
1248,0.8300000000000002
1249,0.8300000000000002
1250,0.8300000000000002
1251,0.8300000000000002
1252,0.8300000000000002
1253,0.8300000000000002
1254,0.7900000000000001
1255,0.8100000000000002
1256,0.8000000000000002
1257,0.7700000000000001
1258,0.7700000000000001
1259,0.7700000000000001
1260,0.7700000000000001
1261,0.7700000000000001
1262,0.7700000000000001
1263,0.7700000000000001
1264,0.7700000000000001
1265,0.7700000000000001
1266,0.7900000000000001
1267,0.7800000000000001
1268,0.7800000000000001
1269,0.7900000000000001
1270,0.8200000000000002
1271,0.8100000000000002
1272,0.8000000000000002
1273,0.7900000000000001
1274,0.8100000000000002
1275,0.7800000000000001
1276,0.7800000000000001
1277,0.7800000000000001
1278,0.7800000000000001
1279,0.7900000000000001
1280,0.7800000000000001
1281,0.7800000000000001
1282,0.7900000000000001
1283,0.7900000000000001
1284,0.8000000000000002
1285,0.7900000000000001
1286,0.7800000000000001
1287,0.7900000000000001
1288,0.8000000000000002
1289,0.7800000000000001
1290,0.7800000000000001
1291,0.7700000000000001
1292,0.7700000000000001
1293,0.7700000000000001
1294,0.7700000000000001
1295,0.7700000000000001
1296,0.7700000000000001
1297,0.7700000000000001
1298,0.7700000000000001
1299,0.7700000000000001
1300,0.7700000000000001
1301,0.7700000000000001
1302,0.7700000000000001
1303,0.7700000000000001
1304,0.7700000000000001
1305,0.7700000000000001
1306,0.7900000000000001
1307,0.8000000000000002
1308,0.7900000000000001
1309,0.7900000000000001
1310,0.7800000000000001
1311,0.7800000000000001
1312,0.7800000000000001
1313,0.7800000000000001
1314,0.7700000000000001
1315,0.7700000000000001
1316,0.7700000000000001
1317,0.7800000000000001
1318,0.7700000000000001
1319,0.7600000000000001
1320,0.7600000000000001
1321,0.7700000000000001
1322,0.7600000000000001
1323,0.7600000000000001
1324,0.7600000000000001
1325,0.7600000000000001
1326,0.7600000000000001
1327,0.7600000000000001
1328,0.7600000000000001
1329,0.7600000000000001
1330,0.7700000000000001
1331,0.7700000000000001
1332,0.7700000000000001
1333,0.7700000000000001
1334,0.7700000000000001
1335,0.7700000000000001
1336,0.7700000000000001
1337,0.7700000000000001
1338,0.7700000000000001
1339,0.7700000000000001
1340,0.7800000000000001
1341,0.7800000000000001
1342,0.7700000000000001
1343,0.7700000000000001
1344,0.7700000000000001
1345,0.7700000000000001
1346,0.7600000000000001
1347,0.7600000000000001
1348,0.7600000000000001
1349,0.7500000000000001
1350,0.7500000000000001
1351,0.7500000000000001
1352,0.7500000000000001
1353,0.7600000000000001
1354,0.7600000000000001
1355,0.7500000000000001
1356,0.7600000000000001
1357,0.7600000000000001
1358,0.7600000000000001
1359,0.7500000000000001
1360,0.7900000000000001
1361,0.8000000000000002
1362,0.8000000000000002
1363,0.8000000000000002
1364,0.8000000000000002
1365,0.8200000000000002
1366,0.7900000000000001
1367,0.7900000000000001
1368,0.7900000000000001
1369,0.7900000000000001
1370,0.7600000000000001
1371,0.7600000000000001
1372,0.7600000000000001
1373,0.7600000000000001
1374,0.7500000000000001
1375,0.7400000000000001
1376,0.7500000000000001
1377,0.7600000000000001
1378,0.7700000000000001
1379,0.7700000000000001
1380,0.7600000000000001
1381,0.7500000000000001
1382,0.7500000000000001
1383,0.7500000000000001
1384,0.7500000000000001
1385,0.7700000000000001
1386,0.7300000000000001
1387,0.7100000000000001
1388,0.7100000000000001
1389,0.7200000000000001
1390,0.7200000000000001
1391,0.7100000000000001
1392,0.7200000000000001
1393,0.7500000000000001
1394,0.7600000000000001
1395,0.7700000000000001
1396,0.7600000000000001
1397,0.7600000000000001
1398,0.7600000000000001
1399,0.7800000000000001
1400,0.7600000000000001
1401,0.68
1402,0.67
1403,0.7500000000000001
1404,0.7800000000000001
1405,0.8000000000000002
1406,0.8000000000000002
1407,0.8000000000000002
1408,0.7900000000000001
1409,0.7800000000000001
1410,0.8000000000000002
1411,0.7900000000000001
1412,0.7500000000000001
1413,0.7500000000000001
1414,0.7800000000000001
1415,0.7700000000000001
1416,0.7900000000000001
1417,0.8000000000000002
1418,0.8100000000000002
1419,0.8100000000000002
1420,0.7500000000000001
1421,0.7600000000000001
1422,0.7900000000000001
1423,0.7400000000000001
1424,0.7800000000000001
1425,0.7900000000000001
1426,0.7300000000000001
1427,0.67
1428,0.68
1429,0.68
1430,0.6900000000000001
1431,0.6900000000000001
1432,0.63
1433,0.6
1434,0.63
1435,0.63
1436,0.61
1437,0.61
1438,0.6
1439,0.6
1440,0.6
1441,0.64
1442,0.64
1443,0.63
1444,0.64
1445,0.63
1446,0.62
1447,0.6
1448,0.61
1449,0.64
1450,0.6900000000000001
1451,0.6900000000000001
1452,0.66
1453,0.67
1454,0.67
1455,0.67
1456,0.64
1457,0.67
1458,0.64
1459,0.6
1460,0.6
1461,0.6
1462,0.6
1463,0.62
1464,0.62
1465,0.63
1466,0.64
1467,0.63
1468,0.65
1469,0.64
1470,0.63
1471,0.63
1472,0.63
1473,0.63
1474,0.62
1475,0.6
1476,0.62
1477,0.61
1478,0.62
1479,0.65
1480,0.65
1481,0.67
1482,0.65
1483,0.66
1484,0.65
1485,0.65
1486,0.65
1487,0.65
1488,0.65
1489,0.64
1490,0.64
1491,0.64
1492,0.64
1493,0.65
1494,0.65
1495,0.64
1496,0.64
1497,0.64
1498,0.64
1499,0.64
1500,0.64
1501,0.64
1502,0.64
1503,0.64
1504,0.64
1505,0.64
1506,0.61
1507,0.63
1508,0.64
1509,0.64
1510,0.64
1511,0.65
1512,0.66
1513,0.65
1514,0.66
1515,0.65
1516,0.65
1517,0.65
1518,0.65
1519,0.65
1520,0.65
1521,0.65
1522,0.65
1523,0.65
1524,0.65
1525,0.65
1526,0.66
1527,0.66
1528,0.64
1529,0.65
1530,0.67
1531,0.66
1532,0.68
1533,0.6900000000000001
1534,0.7100000000000001
1535,0.7000000000000001
1536,0.7000000000000001
1537,0.7000000000000001
1538,0.7000000000000001
1539,0.7000000000000001
1540,0.7000000000000001
1541,0.7000000000000001
1542,0.7000000000000001
1543,0.7000000000000001
1544,0.7000000000000001
1545,0.7000000000000001
1546,0.7000000000000001
1547,0.7000000000000001
1548,0.7300000000000001
1549,0.7400000000000001
1550,0.7300000000000001
1551,0.7200000000000001
1552,0.7100000000000001
1553,0.7100000000000001
1554,0.7100000000000001
1555,0.7100000000000001
1556,0.7000000000000001
1557,0.7000000000000001
1558,0.7100000000000001
1559,0.7100000000000001
1560,0.7000000000000001
1561,0.7000000000000001
1562,0.7000000000000001
1563,0.7100000000000001
1564,0.7000000000000001
1565,0.7200000000000001
1566,0.7100000000000001
1567,0.7100000000000001
1568,0.7100000000000001
1569,0.7200000000000001
1570,0.7000000000000001
1571,0.6900000000000001
1572,0.6900000000000001
1573,0.68
1574,0.68
1575,0.68
1576,0.68
1577,0.68
1578,0.6900000000000001
1579,0.6900000000000001
1580,0.6900000000000001
1581,0.6900000000000001
1582,0.6900000000000001
1583,0.68
1584,0.68
1585,0.68
1586,0.68
1587,0.67
1588,0.66
1589,0.66
1590,0.65
1591,0.67
1592,0.66
1593,0.66
1594,0.65
1595,0.64
1596,0.64
1597,0.66
1598,0.67
1599,0.67
1600,0.67
1601,0.67
1602,0.67
1603,0.67
1604,0.67
1605,0.67
1606,0.67
1607,0.68
1608,0.68
1609,0.68
1610,0.68
1611,0.67
1612,0.68
1613,0.68
1614,0.67
1615,0.68
1616,0.68
1617,0.67
1618,0.67
1619,0.67
1620,0.67
1621,0.67
1622,0.67
1623,0.67
1624,0.68
1625,0.67
1626,0.67
1627,0.68
1628,0.67
1629,0.67
