,Value
973,0.6
974,0.6
975,0.6
976,0.6
977,0.6
978,0.6
979,0.6
980,0.6
981,0.6
982,0.6
983,0.6
984,0.6
985,0.6
986,0.6
987,0.6
988,0.6
989,0.6
990,0.6
991,0.6
992,0.6
993,0.6
994,0.62
995,0.6
996,0.64
997,0.6
998,0.6
999,0.6
1000,0.6
1001,0.6
1002,0.6
1003,0.6
1004,0.62
1005,0.63
1006,0.65
1007,0.64
1008,0.66
1009,0.66
1010,0.65
1011,0.66
1012,0.67
1013,0.67
1014,0.67
1015,0.67
1016,0.67
1017,0.67
1018,0.66
1019,1.0
1020,0.66
1021,0.68
1022,0.66
1023,0.66
1024,0.68
1025,0.7000000000000001
1026,0.6900000000000001
1027,0.6900000000000001
1028,0.67
1029,0.66
1030,0.66
1031,0.65
1032,0.64
1033,0.65
1034,0.65
1035,0.66
1036,0.65
1037,0.66
1038,0.67
1039,0.67
1040,0.66
1041,0.66
1042,0.66
1043,0.66
1044,0.66
1045,0.66
1046,0.67
1047,0.67
1048,0.67
1049,0.67
1050,0.67
1051,0.67
1052,0.67
1053,0.68
1054,0.67
1055,0.68
1056,0.67
1057,0.68
1058,0.68
1059,0.68
1060,0.67
1061,0.67
1062,0.6900000000000001
1063,0.68
1064,0.68
1065,0.6900000000000001
1066,0.6900000000000001
1067,0.68
1068,0.68
1069,0.66
1070,0.65
1071,0.63
1072,0.64
1073,0.66
1074,0.66
1075,0.65
1076,0.63
1077,0.63
1078,0.62
1079,0.63
1080,0.64
1081,0.64
1082,0.64
1083,0.63
1084,0.62
1085,0.64
1086,0.64
1087,0.63
1088,0.62
1089,0.62
1090,0.64
1091,0.65
1092,0.64
1093,0.64
1094,0.64
1095,0.65
1096,0.65
1097,0.65
1098,0.65
1099,0.65
1100,0.65
1101,0.65
1102,0.65
1103,0.65
1104,0.65
1105,0.65
1106,0.66
1107,0.66
1108,0.64
1109,0.64
1110,0.63
1111,0.63
1112,0.62
1113,0.62
1114,0.63
1115,0.62
1116,0.6
1117,0.61
1118,0.61
1119,0.61
1120,0.61
1121,0.61
1122,0.61
1123,0.6
1124,0.6
1125,0.6
1126,0.6
1127,0.6
1128,0.6
1129,0.6
1130,0.6
1131,0.61
1132,0.61
1133,0.6
1134,0.61
1135,0.6
1136,0.61
1137,0.6
1138,0.6
1139,0.6
1140,0.61
1141,0.63
1142,0.66
1143,0.66
1144,0.63
1145,0.64
1146,0.64
1147,0.62
1148,0.63
1149,0.61
1150,0.63
1151,0.65
1152,0.65
1153,0.65
1154,0.65
1155,0.65
1156,0.65
1157,0.6900000000000001
1158,0.68
1159,0.66
1160,0.67
1161,0.68
1162,0.66
1163,0.68
1164,0.7200000000000001
1165,0.7200000000000001
1166,0.7200000000000001
1167,0.7200000000000001
1168,0.7200000000000001
1169,0.7200000000000001
1170,0.7100000000000001
1171,0.7100000000000001
1172,0.7100000000000001
1173,0.7100000000000001
1174,0.7100000000000001
1175,0.7100000000000001
1176,0.7200000000000001
1177,0.7100000000000001
1178,0.7200000000000001
1179,0.7200000000000001
1180,0.7200000000000001
1181,0.7200000000000001
1182,0.7100000000000001
1183,0.7100000000000001
1184,0.7100000000000001
1185,0.7100000000000001
1186,0.7100000000000001
1187,0.7100000000000001
1188,0.7200000000000001
1189,0.7100000000000001
1190,0.7100000000000001
1191,0.7100000000000001
1192,0.7100000000000001
1193,0.7100000000000001
1194,0.7200000000000001
1195,0.7100000000000001
1196,0.7100000000000001
1197,0.7100000000000001
1198,0.7200000000000001
1199,0.7200000000000001
1200,0.7100000000000001
1201,0.7100000000000001
1202,0.7100000000000001
1203,0.7000000000000001
1204,0.7000000000000001
1205,0.7000000000000001
1206,0.7000000000000001
1207,0.7000000000000001
1208,0.7000000000000001
1209,0.7000000000000001
1210,0.7000000000000001
1211,0.7000000000000001
1212,0.7100000000000001
1213,0.7200000000000001
1214,0.7100000000000001
1215,0.7100000000000001
1216,0.7100000000000001
1217,0.7000000000000001
1218,0.7000000000000001
1219,0.7100000000000001
1220,0.7000000000000001
1221,0.7100000000000001
1222,0.7100000000000001
1223,0.7100000000000001
1224,0.7000000000000001
1225,0.7000000000000001
1226,0.7100000000000001
1227,0.68
1228,0.7000000000000001
1229,0.7000000000000001
1230,0.7200000000000001
1231,0.7100000000000001
1232,0.7000000000000001
1233,0.7100000000000001
1234,0.7000000000000001
1235,0.7100000000000001
1236,0.7300000000000001
1237,0.7200000000000001
1238,0.67
1239,0.67
1240,0.67
1241,0.68
1242,0.68
1243,0.68
1244,0.68
1245,0.68
1246,0.68
1247,0.67
1248,0.67
1249,0.6900000000000001
1250,0.6900000000000001
1251,0.6900000000000001
1252,0.6900000000000001
1253,0.67
1254,0.68
1255,0.68
1256,0.67
1257,0.65
1258,0.66
1259,0.65
1260,0.66
1261,0.66
1262,0.67
1263,0.67
1264,0.67
1265,0.66
1266,0.64
1267,0.65
1268,0.67
1269,0.7000000000000001
1270,0.67
1271,0.65
1272,0.65
1273,0.65
1274,0.65
1275,0.65
1276,0.65
1277,0.65
1278,0.65
1279,0.65
1280,0.64
1281,0.64
1282,0.65
1283,0.65
1284,0.67
1285,0.66
1286,0.67
1287,0.66
1288,0.67
1289,0.66
1290,0.66
1291,0.65
1292,0.66
1293,0.65
1294,0.65
1295,0.65
1296,0.65
1297,0.65
1298,0.63
1299,0.63
1300,0.64
1301,0.64
1302,0.63
1303,0.63
1304,0.62
1305,0.63
1306,0.63
1307,0.65
1308,0.66
1309,0.65
1310,0.63
1311,0.63
1312,0.63
1313,0.63
1314,0.64
1315,0.64
1316,0.64
1317,0.65
1318,0.64
1319,0.64
1320,0.63
1321,0.65
1322,0.64
1323,0.64
1324,0.63
1325,0.64
1326,0.64
1327,0.64
1328,0.64
1329,0.65
1330,0.65
1331,0.66
1332,0.66
1333,0.66
1334,0.66
1335,0.67
1336,0.67
1337,0.67
1338,0.67
1339,0.66
1340,0.67
1341,0.67
1342,0.67
1343,0.67
1344,0.67
1345,0.68
1346,0.68
1347,0.67
1348,0.67
1349,0.67
1350,0.68
1351,0.6900000000000001
1352,0.68
1353,0.68
1354,0.67
1355,0.67
1356,0.68
1357,0.68
1358,0.67
1359,0.67
1360,0.6900000000000001
1361,0.7000000000000001
1362,0.7000000000000001
1363,0.7000000000000001
1364,0.6900000000000001
1365,0.6900000000000001
1366,0.6900000000000001
1367,0.7000000000000001
1368,0.7100000000000001
1369,0.7100000000000001
1370,0.7000000000000001
1371,0.7000000000000001
1372,0.6900000000000001
1373,0.6900000000000001
1374,0.6900000000000001
1375,0.7000000000000001
1376,0.7000000000000001
1377,0.7000000000000001
1378,0.6900000000000001
1379,0.6900000000000001
1380,0.7200000000000001
1381,0.7100000000000001
1382,0.7100000000000001
1383,0.7200000000000001
1384,0.7100000000000001
1385,0.7200000000000001
1386,0.6900000000000001
1387,0.7100000000000001
1388,0.7200000000000001
1389,0.7200000000000001
1390,0.7100000000000001
1391,0.6900000000000001
1392,0.68
1393,0.6900000000000001
1394,0.68
1395,0.68
1396,0.7000000000000001
1397,0.68
1398,0.7000000000000001
1399,0.7300000000000001
1400,0.7300000000000001
1401,0.67
1402,0.67
1403,0.68
1404,0.6900000000000001
1405,0.7100000000000001
1406,0.7000000000000001
1407,0.7200000000000001
1408,0.6900000000000001
1409,0.6900000000000001
1410,0.7000000000000001
1411,0.7200000000000001
1412,0.7100000000000001
1413,0.7000000000000001
1414,0.7000000000000001
1415,0.67
1416,0.6900000000000001
1417,0.7200000000000001
1418,0.7300000000000001
1419,0.7600000000000001
1420,0.7600000000000001
1421,0.7700000000000001
1422,0.7800000000000001
1423,0.7800000000000001
1424,0.8400000000000002
1425,0.8400000000000002
1426,0.8400000000000002
1427,0.8100000000000002
1428,0.8100000000000002
1429,0.8100000000000002
1430,0.8100000000000002
1431,0.8100000000000002
1432,0.8000000000000002
1433,0.8200000000000002
1434,0.7800000000000001
1435,0.7700000000000001
1436,0.7600000000000001
1437,0.7700000000000001
1438,0.7800000000000001
1439,0.7800000000000001
1440,0.7800000000000001
1441,0.7800000000000001
1442,0.7800000000000001
1443,0.7800000000000001
1444,0.7800000000000001
1445,0.7800000000000001
1446,0.7800000000000001
1447,0.7800000000000001
1448,0.7800000000000001
1449,0.8000000000000002
1450,0.7900000000000001
1451,0.8000000000000002
1452,0.7900000000000001
1453,0.8000000000000002
1454,0.7900000000000001
1455,0.7800000000000001
1456,0.7800000000000001
1457,0.7800000000000001
1458,0.7800000000000001
1459,0.7800000000000001
1460,0.7800000000000001
1461,0.7800000000000001
1462,0.7800000000000001
1463,0.7800000000000001
1464,0.7800000000000001
1465,0.7800000000000001
1466,0.7800000000000001
1467,0.7700000000000001
1468,0.7800000000000001
1469,0.7700000000000001
1470,0.7800000000000001
1471,0.7800000000000001
1472,0.7800000000000001
1473,0.7800000000000001
1474,0.7800000000000001
1475,0.7800000000000001
1476,0.7800000000000001
1477,0.7800000000000001
1478,0.7800000000000001
1479,0.7800000000000001
1480,0.7900000000000001
1481,0.8000000000000002
1482,0.7900000000000001
1483,0.7900000000000001
1484,0.7800000000000001
1485,0.7800000000000001
1486,0.7800000000000001
1487,0.7800000000000001
1488,0.7800000000000001
1489,0.7800000000000001
1490,0.7700000000000001
1491,0.7800000000000001
1492,0.7800000000000001
1493,0.7900000000000001
1494,0.7900000000000001
1495,0.7900000000000001
1496,0.7900000000000001
1497,0.7800000000000001
1498,0.7800000000000001
1499,0.7800000000000001
1500,0.7900000000000001
1501,0.7900000000000001
1502,0.7900000000000001
1503,0.7900000000000001
1504,0.7800000000000001
1505,0.7800000000000001
1506,0.7800000000000001
1507,0.7900000000000001
1508,0.8100000000000002
1509,0.8000000000000002
1510,0.8100000000000002
1511,0.8100000000000002
1512,0.8300000000000002
1513,0.8200000000000002
1514,0.8200000000000002
1515,0.8200000000000002
1516,0.8200000000000002
1517,0.8200000000000002
1518,0.8200000000000002
1519,0.8200000000000002
1520,0.8200000000000002
1521,0.8200000000000002
1522,0.8200000000000002
1523,0.8300000000000002
1524,0.8300000000000002
1525,0.8300000000000002
1526,0.8300000000000002
1527,0.8300000000000002
1528,0.8300000000000002
1529,0.8300000000000002
1530,0.8700000000000002
1531,0.8400000000000002
1532,0.8600000000000002
1533,0.8600000000000002
1534,0.8600000000000002
1535,0.8600000000000002
1536,0.8700000000000002
1537,0.8700000000000002
1538,0.8600000000000002
1539,0.8600000000000002
1540,0.8600000000000002
1541,0.8600000000000002
1542,0.8600000000000002
1543,0.8600000000000002
1544,0.8600000000000002
1545,0.8700000000000002
1546,0.8600000000000002
1547,0.8600000000000002
1548,0.8600000000000002
1549,0.8600000000000002
1550,0.8800000000000002
1551,0.9000000000000002
1552,0.8800000000000002
1553,0.8900000000000002
1554,0.8900000000000002
1555,0.8400000000000002
1556,0.8500000000000002
1557,0.8800000000000002
1558,0.8600000000000002
1559,0.8200000000000002
1560,0.8200000000000002
1561,0.8200000000000002
1562,0.8300000000000002
1563,0.8200000000000002
