Date,diff_Aux_Price,diff_Crypto_Price,Crypto_Return_Today
2022-03-28,0.5476172720707293,0.13991498168695493,-0.005738517245572359
2022-03-29,0.5130145215299216,0.0861152121433939,0.049380479371495416
2022-03-30,0.510659030008771,0.13789917601809165,0.07757441517492508
2022-03-31,0.4934871837489876,0.17076636547052004,0.016272896468401146
2022-04-01,0.4649457375515933,0.11607929041539844,0.09101402244404132
2022-04-02,0.5053531396182862,0.18678849278036846,-0.01691166684596586
2022-04-03,0.4861464321797353,0.08668478314309347,0.03371307755422854
2022-04-04,0.5053548054494286,0.1284739787645428,-0.032310308497955846
2022-04-05,0.5000391564032238,0.064414331158134,-0.042634229358646386
2022-04-06,0.4727232437365796,0.04724324228891952,-0.11671271121961754
2022-04-07,0.4375677955753883,-0.03126351508004355,0.05059257975361765
