,profit,cumulative_profit
2023-02-12,0.9839312279483378,1.563256084864734
2023-02-13,1.0003,1.5637250616901934
2023-02-14,1.0500682814369016,1.6420180881688342
2023-02-15,1.0610205759387594,1.7422149776107572
2023-02-16,0.9337554098179917,1.6268026604099757
2023-02-17,1.0003,1.6272907012080986
2023-02-18,0.9982756292170644,1.6244846486675926
2023-02-19,1.0003,1.6249719940621927
2023-02-20,1.0003,1.6254594856604114
2023-02-21,1.0003,1.6259471235061096
2023-02-22,1.0003,1.6264349076431615
2023-02-23,1.0003,1.6269228381154544
2023-02-24,1.0003,1.627410914966889
2023-02-25,1.0003,1.627899138241379
2023-02-26,1.0288795795375836,1.6749121808833847
2023-02-27,1.0003,1.6754146545376496
2023-02-28,1.0003,1.6759172789340109
2023-03-01,1.0003,1.676420054117691
2023-03-02,1.0003,1.6769229801339263
2023-03-03,1.0003,1.6774260570279664
2023-03-04,0.9995718708866701,1.6767079020974947
2023-03-05,1.0003,1.6772109144681238
2023-03-06,1.0003,1.6777140777424642
2023-03-07,0.9811017605826158,1.646008235427371
2023-03-08,1.0003,1.6465020378979993
2023-03-09,1.0003,1.6469959885093686
2023-03-10,0.9911740661235406,1.632459710819991
2023-03-11,1.0003,1.632949448733237
2023-03-12,1.0003,1.633439333567857
2023-03-13,1.0003,1.6339293653679272
2023-03-14,1.0224904497541178,1.6706771716615123
2023-03-15,0.9712586860712743,1.6226597145972332
2023-03-16,1.0278717963717254,1.6678861557430895
2023-03-17,1.0003,1.6683865215898124
2023-03-18,0.9536801487429604,1.5911071060705224
2023-03-19,1.0396437353359038,1.654184535074658
2023-03-20,0.9902157787327701,1.6379996275666577
2023-03-21,1.0003,1.6384910274549276
2023-03-22,0.9697683992074779,1.588956820810781
2023-03-23,1.072726958287463,1.7045168172384664
2023-03-24,0.9721127531722304,1.656982536034053
2023-03-25,1.0003,1.6574796307948632
2023-03-26,1.0003,1.6579768746841015
2023-03-27,0.9694871186090412,1.607387222957913
2023-03-28,1.0334969593569923,1.6612298074362828
2023-03-29,1.0003,1.6617281763785137
